Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/274/large/DSC03753_resized.JPG?1474447364,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/275/large/DSC03754_resized.JPG?1474447365,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/276/large/DSC03755_resized.JPG?1474447366,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/277/large/DSC03756_resized.JPG?1474447367,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/278/large/DSC03757_resized.JPG?1474447368,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/279/large/DSC03758_resized.JPG?1474447369,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/280/large/DSC03759_resized.JPG?1474447371,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/281/large/DSC03760_resized.JPG?1474447372,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/282/large/DSC03761_resized.JPG?1474447373,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/283/large/DSC03762_resized.JPG?1474447375,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/284/large/DSC03763_resized.JPG?1474447375,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/285/large/DSC03764_resized.JPG?1474447376,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/286/large/DSC03765_resized.JPG?1474447378,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/287/large/DSC03766_resized.JPG?1474447379,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/288/large/DSC03767_resized.JPG?1474447380,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/289/large/DSC03768_resized.JPG?1474447381,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/290/large/DSC03769_resized.JPG?1474447382,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/291/large/DSC03770_resized.JPG?1474447384,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/292/large/DSC03771_resized.JPG?1474447385,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/293/large/DSC03772_resized.JPG?1474447387,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/294/large/DSC03773_resized.JPG?1474447388,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/295/large/DSC03774_resized.JPG?1474447390,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/296/large/DSC03775_resized.JPG?1474447391,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/297/large/DSC03776_resized.JPG?1474447393,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/298/large/DSC03777_resized.JPG?1474447396,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/299/large/DSC03778_resized.JPG?1474447398,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/300/large/DSC03779_resized.JPG?1474447399,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/301/large/DSC03780_resized.JPG?1474447401,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/302/large/DSC03781_resized.JPG?1474447402,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/303/large/DSC03782_resized.JPG?1474447403,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/304/large/DSC03783_resized.JPG?1474447405,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/305/large/DSC03784_resized.JPG?1474447429,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/306/large/DSC03785_resized.JPG?1474447431,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/307/large/DSC03786_resized.JPG?1474447433,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/308/large/DSC03787_resized.JPG?1474447434,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/309/large/DSC03788_resized.JPG?1474447435,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/310/large/DSC03789_resized.JPG?1474447437,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/311/large/DSC03790_resized.JPG?1474447438,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/312/large/DSC03791_resized.JPG?1474447439,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/313/large/DSC03792_resized.JPG?1474447441,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/314/large/DSC03793_resized.JPG?1474447442,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/315/large/DSC03794_resized.JPG?1474447444,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/316/large/DSC03795_resized.JPG?1474447445,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/317/large/DSC03796_resized.JPG?1474447447,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/318/large/DSC03797_resized.JPG?1474447448,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/319/large/DSC03798_resized.JPG?1474447449,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/320/large/DSC03799_resized.JPG?1474447450,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/321/large/DSC03800_resized.JPG?1474447452,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/322/large/DSC03801_resized.JPG?1474447453,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/323/large/DSC03802_resized.JPG?1474447455,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/324/large/DSC03803_resized.JPG?1474447457,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/325/large/DSC03804_resized.JPG?1474447459,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/326/large/DSC03805_resized.JPG?1474447460,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/327/large/DSC03806_resized.JPG?1474447462,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/328/large/DSC03807_resized.JPG?1474447463,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/329/large/DSC03808_resized.JPG?1474447465,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/330/large/DSC03809_resized.JPG?1474447467,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/331/large/DSC03810_resized.JPG?1474447468,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/332/large/DSC03811_resized.JPG?1474447469,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/333/large/DSC03812_resized.JPG?1474447470,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/334/large/DSC03813_resized.JPG?1474447472,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/335/large/DSC03814_resized.JPG?1474447474,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/336/large/DSC03815_resized.JPG?1474447475,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/337/large/DSC03816_resized.JPG?1474447477,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/338/large/DSC03817_resized.JPG?1474447478,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/339/large/DSC03818_resized.JPG?1474447479,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/340/large/DSC03819_resized.JPG?1474447480,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/341/large/DSC03820_resized.JPG?1474447482,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/342/large/DSC03821_resized.JPG?1474447483,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/343/large/DSC03822_resized.JPG?1474447484,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/344/large/DSC03823_resized.JPG?1474447486,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/345/large/DSC03824_resized.JPG?1474447487,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/346/large/DSC03825_resized.JPG?1474447489,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/347/large/DSC03826_resized.JPG?1474447490,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/348/large/DSC03827_resized.JPG?1474447492,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/349/large/DSC03828_resized.JPG?1474447493,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/350/large/DSC03829_resized.JPG?1474447495,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/351/large/DSC03830_resized.JPG?1474447496,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/352/large/DSC03831_resized.JPG?1474447497,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/353/large/DSC03832_resized.JPG?1474447498,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/354/large/DSC03833_resized.JPG?1474447499,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/355/large/DSC03834_resized.JPG?1474447500,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/356/large/DSC03835_resized.JPG?1474447502,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/357/large/DSC03836_resized.JPG?1474447503,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/358/large/DSC03837_resized.JPG?1474447506,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/359/large/DSC03838_resized.JPG?1474447507,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
Gourd,Langenaria spp; Cucurbita spp.,Downy mildew,<i>Pseudoperonospora cubensis</i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/069/360/large/DSC03839_resized.JPG?1474447509,"Photographed in field, AVRDC World Vegetable Center, Arusha, Tanzania",PlantVillage
